7743	120	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 396, Gait = Run, FacingMdeg = 66663, IsMoving = True } }
7744	121	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 918, DirZPermille = 397, Gait = Run, FacingMdeg = 66623, IsMoving = True } }
7746	122	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 446, Gait = Run, FacingMdeg = 63519, IsMoving = True } }
7766	123	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 447, Gait = Run, FacingMdeg = 63478, IsMoving = True } }
7775	124	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 894, DirZPermille = 447, Gait = Run, FacingMdeg = 63441, IsMoving = True } }
7776	125	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 447, Gait = Run, FacingMdeg = 63447, IsMoving = True } }
7777	126	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 894, DirZPermille = 447, Gait = Run, FacingMdeg = 63441, IsMoving = True } }
7778	127	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 447, Gait = Run, FacingMdeg = 63448, IsMoving = True } }
7779	128	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 894, DirZPermille = 447, Gait = Run, FacingMdeg = 63442, IsMoving = True } }
7780	129	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 447, Gait = Run, FacingMdeg = 63449, IsMoving = True } }
7781	130	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 894, DirZPermille = 447, Gait = Run, FacingMdeg = 63442, IsMoving = True } }
7782	131	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 447, Gait = Run, FacingMdeg = 63450, IsMoving = True } }
7783	132	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 894, DirZPermille = 447, Gait = Run, FacingMdeg = 63443, IsMoving = True } }
7784	133	MoveCommand { Actor = chr_01M38T7T6BJWKPVBVAKQ8SGW58, Intent = MoveIntent { DirXPermille = 895, DirZPermille = 447, Gait = Run, FacingMdeg = 63451, IsMoving = True } }
