t_s,frame_s,alpha,player_speed,player_state,player_phase,npcs
31.950,0.0167,0.00,3.01,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.79:run
31.967,0.0167,0.33,3.05,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.79:run
31.983,0.0167,0.67,3.06,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.79:run
32.000,0.0167,0.00,3.06,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.85:run
32.017,0.0167,0.33,3.09,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.85:run
32.033,0.0167,0.67,3.10,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.85:run
32.050,0.0167,0.00,3.10,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.91:run
32.067,0.0167,0.33,3.13,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.91:run
32.083,0.0167,0.67,3.12,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.91:run
32.100,0.0167,0.00,3.12,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.95:run
32.117,0.0167,0.33,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.95:run
32.133,0.0167,0.67,3.13,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.95:run
32.150,0.0167,0.00,3.13,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.99:run
32.167,0.0167,0.33,3.16,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.99:run
32.183,0.0167,0.67,3.14,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.99:run
32.200,0.0167,0.00,3.14,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.02:run
32.217,0.0167,0.33,3.16,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.02:run
32.233,0.0167,0.67,3.14,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.02:run
32.250,0.0167,0.00,3.14,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.05:run
32.267,0.0167,0.33,3.17,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.05:run
32.283,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.05:run
32.300,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.07:run
32.317,0.0167,0.33,3.17,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.07:run
32.333,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.07:run
32.350,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.09:run
32.367,0.0167,0.33,3.17,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.09:run
32.383,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.09:run
32.400,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.11:run
32.417,0.0167,0.33,3.18,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.11:run
32.433,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.11:run
32.450,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.88:run
32.467,0.0167,0.33,3.18,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.88:run
32.483,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.88:run
32.500,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.92:run
32.517,0.0167,0.33,3.18,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.92:run
32.533,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.92:run
32.550,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.97:run
32.567,0.0167,0.33,3.18,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.97:run
32.583,0.0167,0.67,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.97:run
32.600,0.0167,0.00,3.15,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.00:run
32.617,0.0167,0.33,3.18,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.00:run
32.633,0.0167,0.67,3.16,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.00:run
32.650,0.0167,0.00,3.16,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.03:run
32.667,0.0167,0.33,2.56,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.03:run
32.683,0.0167,0.67,2.08,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=3.03:run
32.700,0.0167,0.00,2.08,run,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.81:run
32.717,0.0167,0.33,1.69,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.81:run
32.733,0.0167,0.67,1.37,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.81:run
32.750,0.0167,0.00,1.37,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.62:run
32.767,0.0167,0.33,1.11,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.62:run
32.783,0.0167,0.67,0.90,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.62:run
32.800,0.0167,0.00,0.90,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.47:run
32.817,0.0167,0.33,0.73,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.47:run
32.833,0.0167,0.67,0.60,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.47:run
32.850,0.0167,0.00,0.60,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.33:run
32.867,0.0167,0.33,0.48,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.33:run
32.883,0.0167,0.67,0.39,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.33:run
32.900,0.0167,0.00,0.39,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.22:run
32.917,0.0167,0.33,0.32,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.22:run
32.933,0.0167,0.67,0.26,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.22:run
32.950,0.0167,0.00,0.26,walk,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.13:run
32.967,0.0167,0.33,0.21,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.13:run
32.983,0.0167,0.67,0.17,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.13:run
33.000,0.0167,0.00,0.17,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.04:run
33.017,0.0167,0.33,0.14,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.04:run
33.033,0.0167,0.67,0.11,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=2.04:run
33.050,0.0167,0.00,0.11,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.98:walk
33.067,0.0167,0.33,0.09,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.98:walk
33.083,0.0167,0.67,0.07,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.98:walk
33.100,0.0167,0.00,0.07,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.92:walk
33.117,0.0167,0.33,0.06,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.92:walk
33.133,0.0167,0.67,0.05,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.92:walk
33.150,0.0167,0.00,0.05,spear_ready,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.87:walk
33.167,0.0167,0.33,0.04,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.87:walk
33.183,0.0167,0.67,0.03,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.87:walk
33.200,0.0167,0.00,0.03,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.82:walk
33.217,0.0167,0.33,0.03,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.82:walk
33.233,0.0167,0.67,0.02,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.82:walk
33.250,0.0167,0.00,0.02,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.78:walk
33.267,0.0167,0.33,0.02,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.78:walk
33.283,0.0167,0.67,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.78:walk
33.300,0.0167,0.00,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.75:walk
33.317,0.0167,0.33,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.75:walk
33.333,0.0167,0.67,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.75:walk
33.350,0.0167,0.00,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.72:walk
33.367,0.0167,0.33,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.72:walk
33.383,0.0167,0.67,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.72:walk
33.400,0.0167,0.00,0.01,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.70:walk
33.417,0.0167,0.33,0.00,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.70:walk
33.433,0.0167,0.67,0.00,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.70:walk
33.450,0.0167,0.00,0.00,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.68:walk
33.467,0.0167,0.33,0.00,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.68:walk
33.483,0.0167,0.67,0.00,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.68:walk
33.500,0.0167,0.00,0.00,jump_start,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.66:walk
33.517,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.66:walk
33.533,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.66:walk
33.550,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.65:walk
33.567,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.65:walk
33.583,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.65:walk
33.600,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.64:walk
33.617,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.64:walk
33.633,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.64:walk
33.650,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.64:walk
33.667,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.64:walk
33.683,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.39:walk
33.700,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=1.17:walk
33.717,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.99:walk
33.733,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.84:walk
33.750,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.71:walk
33.767,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
33.783,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
33.800,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
33.817,0.0167,0.33,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
33.833,0.0167,0.67,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
33.850,0.0167,0.00,0.00,fall,Idle,npc.ashen_hollow.kera_voss=0.00:idle;npc.ashen_hollow.renn_vale=0.00:idle;npc.ashen_hollow.sel_arien=0.00:idle;npc.ashen_hollow.tavar_orr=0.00:idle
